VTX,  IDX,  gl_Position.x,  gl_Position.y,  gl_Position.z,  gl_Position.w
755,  424,   67.08836,   53.03036,   2.1004,   2.59975
756,  426,   63.97554,   80.20235,   34.30627,   34.79642
757,  423,   70.83815,   36.77211,   32.8463,   33.33685
758,  425,   60.23711,   96.46535,   3.55138,   4.05031
759,  427,   79.28461,  -10.89887,   62.89171,   63.37367
760,  428,   79.28461,  -43.97588,   61.93935,   62.4216
761,  429,   75.54615,   5.36414,   32.13681,   32.62758
762,  429,   75.54615,   5.36414,   32.13681,   32.62758
763,  428,   79.28461,  -43.97588,   61.93935,   62.4216
764,  430,   75.54616,  -27.71288,   31.18446,   31.67549
765,  427,   79.28461,  -10.89887,   62.89171,   63.37367
766,  431,   75.54615,   5.36414,   32.13681,   32.62758
767,  432,   74.6001,   20.50679,   63.60556,   64.08733
768,  432,   74.6001,   20.50679,   63.60556,   64.08733
769,  431,   75.54615,   5.36414,   32.13681,   32.62758
770,  433,   70.83815,   36.77211,   32.8463,   33.33685
771,  434,   63.97554,   80.20235,   34.30627,   34.79642
772,  432,   74.6001,   20.50679,   63.60556,   64.08733
773,  433,   70.83815,   36.77211,   32.8463,   33.33685
774,  435,   67.71402,   63.93933,   65.06116,   65.54251
775,  432,   74.6001,   20.50679,   63.60556,   64.08733
776,  434,   63.97554,   80.20235,   34.30627,   34.79642
777,  436,   66.88883,   291.78925,  -299.69363,  -299.10806
778,  437,   55.75429,   273.40363,  -264.92474,  -264.34909
779,  438,   66.88882,   437.57776,  -295.49606,  -294.91171
780,  438,   66.88882,   437.57776,  -295.49606,  -294.91171
781,  437,   55.75429,   273.40363,  -264.92474,  -264.34909
782,  439,   55.75426,   419.19214,  -260.7272,  -260.15274
783,  440,   66.88879,   583.40656,  -291.29739,  -290.7142
784,  439,   55.75426,   419.19214,  -260.7272,  -260.15274
785,  441,   55.75425,   565.02094,  -256.52847,  -255.95523
786,  442,   66.88882,   437.57776,  -295.49606,  -294.91171
787,  439,   55.75426,   419.19214,  -260.7272,  -260.15274
788,  440,   66.88879,   583.40656,  -291.29739,  -290.7142
789,  443,  -141.9109,   530.18958,  -132.45038,  -131.91257
790,  444,  -142.00322,   661.50092,  -128.68683,  -128.15012
791,  445,  -100.4126,   532.30255,  -134.39587,  -133.85751
792,  445,  -100.4126,   532.30255,  -134.39587,  -133.85751
793,  444,  -142.00322,   661.50092,  -128.68683,  -128.15012
794,  446,  -100.3817,   663.69385,  -130.70605,  -130.16876
795,  447,  -100.3817,   663.69385,  -130.70605,  -130.16876
796,  448,  -112.96169,   691.53125,  -189.9165,  -189.36227
797,  449,  -100.4126,   532.30255,  -134.39587,  -133.85751
