VTX	 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
815	345	-54.97319	-11.53274	-3.20744	-2.70659
816	345	-54.97319	-11.53274	-3.20744	-2.70659
817	343	-62.53157	-11.4521	-3.35995	-2.85905
818	346	-60.08461	-7.66695	-10.51801	-10.01506
819	346	-60.08461	-7.66695	-10.51801	-10.01506
820	343	-62.53157	-11.4521	-3.35995	-2.85905
821	347	-69.38713	-7.5894	-10.66469	-10.1617
822	343	-62.53157	-11.4521	-3.35995	-2.85905
823	348	-72.97002	-11.50829	-3.25369	-2.75282
824	347	-69.38713	-7.5894	-10.66469	-10.1617
825	347	-69.38713	-7.5894	-10.66469	-10.1617
826	348	-72.97002	-11.50829	-3.25369	-2.75282
827	349	-77.66528	-7.591	-10.66167	-10.15868
828	350	-44.97694	-7.73769	-10.38423	-9.88132
829	345	-54.97319	-11.53274	-3.20744	-2.70659
830	351	-60.08461	-7.66695	-10.51801	-10.01506
831	352	-48.05067	-12.04926	-2.23065	-1.73007
832	345	-54.97319	-11.53274	-3.20744	-2.70659
833	350	-44.97694	-7.73769	-10.38423	-9.88132
834	345	-54.97319	-11.53274	-3.20744	-2.70659
835	352	-48.05067	-12.04926	-2.23065	-1.73007
836	344	-55.80374	-12.82355	-0.7664	-0.26624
837	353	-6.60857	-6.06128	-13.84702	-13.34312
838	352	-48.05067	-12.04926	-2.23065	-1.73007
839	350	-44.97694	-7.73769	-10.38423	-9.88132
840	344	-55.80374	-12.82355	-0.7664	-0.26624
841	352	-48.05067	-12.04926	-2.23065	-1.73007
842	354	-50.62488	-13.18796	-0.07727	0.4227
843	355	-43.28294	-12.8866	-0.64714	-0.14702
844	352	-48.05067	-12.04926	-2.23065	-1.73007
845	353	-6.60857	-6.06128	-13.84702	-13.34312
846	352	-48.05067	-12.04926	-2.23065	-1.73007
847	355	-43.28294	-12.8866	-0.64714	-0.14702
848	354	-50.62488	-13.18796	-0.07727	0.4227
849	353	-6.60857	-6.06128	-13.84702	-13.34312
850	356	-4.44599	-15.63855	4.2645	4.76323
851	355	-43.28294	-12.8866	-0.64714	-0.14702
852	354	-50.62488	-13.18796	-0.07727	0.4227
853	355	-43.28294	-12.8866	-0.64714	-0.14702
854	357	-47.05639	-13.84335	1.16214	1.66174
855	355	-43.28294	-12.8866	-0.64714	-0.14702
856	356	-4.44599	-15.63855	4.2645	4.76323
857	358	-40.42149	-14.48529	2.37611	2.87538
858	355	-43.28294	-12.8866	-0.64714	-0.14702
859	358	-40.42149	-14.48529	2.37611	2.87538
860	357	-47.05639	-13.84335	1.16214	1.66174
861	357	-47.05639	-13.84335	1.16214	1.66174
862	358	-40.42149	-14.48529	2.37611	2.87538
863	359	-44.95107	-14.42375	2.25974	2.75903
864	360	-83.57109	-3.20052	-18.96448	-18.45912
865	361	-88.42305	-2.97977	-19.38194	-18.87646
866	362	-83.45874	-1.92659	-21.37361	-20.86755
867	362	-83.45874	-1.92659	-21.37361	-20.86755
868	361	-88.42305	-2.97977	-19.38194	-18.87646
869	363	-87.73885	-1.73184	-21.7419	-21.23573
870	364	-77.66528	-7.591	-10.66167	-10.15868
871	365	-85.36098	-7.63149	-10.5851	-10.08212
872	360	-83.57109	-3.20052	-18.96448	-18.45912
873	360	-83.57109	-3.20052	-18.96448	-18.45912
874	365	-85.36098	-7.63149	-10.5851	-10.08212
875	361	-88.42305	-2.97977	-19.38194	-18.87646
876	363	-87.73885	-1.73184	-21.7419	-21.23573
877	361	-88.42305	-2.97977	-19.38194	-18.87646
878	366	-91.34676	-1.75327	-21.70137	-21.19522
879	367	-85.36098	-7.63149	-10.5851	-10.08212
880	368	-91.11623	-7.71037	-10.43594	-9.93301
881	361	-88.42305	-2.97977	-19.38194	-18.87646
882	361	-88.42305	-2.97977	-19.38194	-18.87646
883	368	-91.11623	-7.71037	-10.43594	-9.93301
884	369	-92.1752	-2.89049	-19.55078	-19.04526
885	366	-91.34676	-1.75327	-21.70137	-21.19522
886	361	-88.42305	-2.97977	-19.38194	-18.87646
887	369	-92.1752	-2.89049	-19.55078	-19.04526
888	366	-91.34676	-1.75327	-21.70137	-21.19522
889	370	-97.87465	-2.6852	-19.93901	-19.43336
890	371	-96.75757	-1.53328	-22.1174	-21.61113
891	369	-92.1752	-2.89049	-19.55078	-19.04526
892	370	-97.87465	-2.6852	-19.93901	-19.43336
893	366	-91.34676	-1.75327	-21.70137	-21.19522
894	370	-97.87465	-2.6852	-19.93901	-19.43336
895	369	-92.1752	-2.89049	-19.55078	-19.04526
896	372	-98.0136	-7.78471	-10.29535	-9.79245
897	372	-98.0136	-7.78471	-10.29535	-9.79245
898	369	-92.1752	-2.89049	-19.55078	-19.04526
899	373	-91.11623	-7.71037	-10.43594	-9.93301
900	374	-83.65662	-12.94801	-0.53107	-0.03096
901	375	-83.89406	-11.67983	-2.92931	-2.42853
902	376	-73.07936	-12.75395	-0.89803	-0.39783
903	376	-73.07936	-12.75395	-0.89803	-0.39783
904	375	-83.89406	-11.67983	-2.92931	-2.42853
905	377	-72.97002	-11.50829	-3.25369	-2.75282
906	375	-83.89406	-11.67983	-2.92931	-2.42853
907	378	-77.66528	-7.591	-10.66167	-10.15868
908	377	-72.97002	-11.50829	-3.25369	-2.75282
909	379	-85.36098	-7.63149	-10.5851	-10.08212
910	378	-77.66528	-7.591	-10.66167	-10.15868
911	375	-83.89406	-11.67983	-2.92931	-2.42853
912	375	-83.89406	-11.67983	-2.92931	-2.42853
913	380	-91.11623	-7.71037	-10.43594	-9.93301
