VTX	 IDX	 gl_Position.x	 gl_Position.y	 gl_Position.z	 gl_Position.w
68	35	-128.28523	189.79555	-14.95703	-14.4528
69	36	-128.2852	-4.24037	-20.54372	-20.0379
70	37	-128.28523	189.79555	-14.95703	-14.4528
71	38	-110.12213	-4.14423	-20.72554	-20.21968
72	38	-110.12213	-4.14423	-20.72554	-20.21968
73	37	-128.28523	189.79555	-14.95703	-14.4528
74	39	-110.12216	189.89168	-15.13884	-14.63458
75	40	-110.12213	-4.14423	-20.72554	-20.21968
76	41	-110.12216	189.89168	-15.13884	-14.63458
77	42	-91.95903	-4.04811	-20.90727	-20.40135
78	42	-91.95903	-4.04811	-20.90727	-20.40135
79	41	-110.12216	189.89168	-15.13884	-14.63458
80	43	-91.95906	189.98781	-15.32057	-14.81625
81	44	57.60267	684.12567	-286.9278	-286.34586
82	45	3.53209	683.45099	-286.27023	-285.68848
83	46	57.41722	755.58038	-284.92709	-284.34573
84	46	57.41722	755.58038	-284.92709	-284.34573
85	45	3.53209	683.45099	-286.27023	-285.68848
86	47	1.75599	756.27972	-284.16348	-283.58234
87	48	57.04423	671.40704	-287.21121	-286.62921
88	49	57.17157	610.82813	-288.92068	-288.33817
89	50	2.76583	670.7525	-286.59174	-286.00989
90	50	2.76583	670.7525	-286.59174	-286.00989
91	49	57.17157	610.82813	-288.92068	-288.33817
92	51	2.91628	610.21167	-288.29568	-287.71335
93	52	50.29369	162.21492	-267.03232	-266.45605
94	53	10.65681	161.72032	-266.56046	-265.98434
95	54	50.18942	210.11601	-265.6835	-265.10764
96	54	50.18942	210.11601	-265.6835	-265.10764
97	53	10.65681	161.72032	-266.56046	-265.98434
98	55	10.56363	209.62602	-265.22046	-264.64471
99	56	12.52107	486.50861	-257.3125	-256.73901
100	57	12.41674	577.54688	-254.7218	-254.14905
101	58	47.93106	487.13354	-257.72165	-257.14804
102	58	47.93106	487.13354	-257.72165	-257.14804
103	57	12.41674	577.54688	-254.7218	-254.14905
104	59	47.82672	578.21191	-255.12982	-254.55698
105	60	-112.6927	155.54808	-234.54599	-233.97903
106	61	-112.94745	252.72292	-231.8175	-231.25131
107	62	-76.81723	162.49718	-247.53287	-246.96216
108	62	-76.81723	162.49718	-247.53287	-246.96216
109	61	-112.94745	252.72292	-231.8175	-231.25131
110	63	-77.06003	259.66516	-244.79153	-244.22162
111	64	-99.45628	257.97009	-233.47412	-232.90744
112	65	-99.58368	311.46667	-231.96851	-231.40225
113	66	-79.6268	261.79645	-240.71008	-240.14136
114	66	-79.6268	261.79645	-240.71008	-240.14136
115	65	-99.58368	311.46667	-231.96851	-231.40225
116	67	-79.75421	315.33337	-239.2034	-238.6351
117	68	80.84129	141.66777	30.39919	30.89044
118	69	80.84129	84.00426	28.73894	29.23067
119	70	76.44455	152.11748	10.63777	11.13467
120	70	76.44455	152.11748	10.63777	11.13467
121	69	80.84129	84.00426	28.73894	29.23067
122	71	76.44456	94.41374	8.97636	9.47374
123	70	76.44455	152.11748	10.63777	11.13467
124	72	76.44456	94.41374	8.97636	9.47374
125	73	76.91743	153.17354	8.64067	9.13815
126	73	76.91743	153.17354	8.64067	9.13815
127	72	76.44456	94.41374	8.97636	9.47374
128	74	76.91744	95.46979	6.97926	7.47722
129	75	82.88326	154.73409	5.68951	6.18784
130	76	79.18619	154.03249	6.93906	7.43701
131	77	82.88327	97.03035	4.02811	4.5269
132	77	82.88327	97.03035	4.02811	4.5269
133	76	79.18619	154.03249	6.93906	7.43701
134	78	79.17485	96.36423	5.2878	5.78622
135	79	79.18619	154.03249	6.93906	7.43701
136	80	76.91744	95.46979	6.97926	7.47722
137	78	79.17485	96.36423	5.2878	5.78622
138	81	76.91743	153.17354	8.64067	9.13815
139	80	76.91744	95.46979	6.97926	7.47722
140	79	79.18619	154.03249	6.93906	7.43701
141	82	-103.12631	320.09216	-233.60147	-233.03476
142	83	-103.76233	651.1026	-224.22253	-223.65851
143	84	-100.33179	319.51733	-232.43707	-231.8707
144	84	-100.33179	319.51733	-232.43707	-231.8707
145	83	-103.76233	651.1026	-224.22253	-223.65851
146	85	-100.9455	650.53723	-223.07581	-222.51208
147	86	-100.33179	319.51733	-232.43707	-231.8707
148	87	-100.9455	650.53723	-223.07581	-222.51208
149	88	-83.11427	322.88715	-238.73239	-238.16422
150	88	-83.11427	322.88715	-238.73239	-238.16422
151	87	-100.9455	650.53723	-223.07581	-222.51208
152	89	-83.72809	653.9068	-229.37106	-228.80557
153	90	-79.86739	160.93352	95.55692	96.02954
154	91	-73.5108	169.82628	78.73988	79.21733
155	92	-79.86737	43.31282	92.17036	92.64397
156	92	-79.86737	43.31282	92.17036	92.64397
157	91	-73.5108	169.82628	78.73988	79.21733
158	93	-73.51079	52.20557	75.35335	75.83176
159	94	-52.99519	189.55473	41.43155	41.91966
160	95	-44.0188	198.35344	24.79233	25.28519
161	96	-52.99517	71.93402	38.04501	38.53407
162	96	-52.99517	71.93402	38.04501	38.53407
163	95	-44.0188	198.35344	24.79233	25.28519
164	97	-44.01878	80.73274	21.40579	21.89961
165	98	-74.75284	-5.37726	72.38171	72.86098
166	99	-74.4025	12.71979	73.07803	73.55708
167	100	-67.69281	-3.97847	69.73647	70.21649
168	100	-67.69281	-3.97847	69.73647	70.21649
169	99	-74.4025	12.71979	73.07803	73.55708
170	101	-67.27748	14.21446	70.25146	70.73134
171	101	-67.27748	14.21446	70.25146	70.73134
172	102	-60.92909	5.19659	52.38557	52.87054
173	103	-67.69281	-3.97847	69.73647	70.21649
174	104	-60.852	23.429	52.82591	53.31076
175	102	-60.92909	5.19659	52.38557	52.87054
176	101	-67.27748	14.21446	70.25146	70.73134
177	105	-56.48318	113.9855	61.96704	62.44928
178	106	-59.19233	110.51334	68.53325	69.01361
179	107	-56.48319	179.29457	63.84743	64.32913
180	107	-56.48319	179.29457	63.84743	64.32913
181	106	-59.19233	110.51334	68.53325	69.01361
182	108	-59.19234	175.8224	70.41364	70.89346
183	109	-60.85202	182.6978	57.41161	57.89514
184	110	-56.48318	113.9855	61.96704	62.44928
185	107	-56.48319	179.29457	63.84743	64.32913
186	111	-60.85202	117.38875	55.53122	56.01529
187	110	-56.48318	113.9855	61.96704	62.44928
188	109	-60.85202	182.6978	57.41161	57.89514
189	112	-59.19233	110.51334	68.53325	69.01361
190	113	-62.13993	109.5793	70.29961	70.77946
191	114	-59.19234	175.8224	70.41364	70.89346
192	114	-59.19234	175.8224	70.41364	70.89346
193	113	-62.13993	109.5793	70.29961	70.77946
194	115	-62.13993	174.88835	72.17999	72.65932
195	116	-71.66576	120.20323	50.20876	50.69434
196	117	-67.37956	116.70824	52.26003	52.74503
197	118	-60.85202	182.6978	57.41161	57.89514
198	117	-67.37956	116.70824	52.26003	52.74503
199	119	-60.85202	117.38875	55.53122	56.01529
200	118	-60.85202	182.6978	57.41161	57.89514
201	120	-68.61626	107.50412	74.22398	74.70271
202	121	-74.40251	104.22491	75.71266	76.19096
203	122	-83.27437	170.71889	80.06487	80.54192
204	121	-74.40251	104.22491	75.71266	76.19096
205	123	-83.27435	105.40982	78.18448	78.66208
206	122	-83.27437	170.71889	80.06487	80.54192
207	124	-68.61626	107.50412	74.22398	74.70271
208	125	-83.27437	170.71889	80.06487	80.54192
209	126	-68.61626	172.81319	76.10437	76.58257
210	127	-64.04427	174.27122	73.34708	73.82607
211	128	-62.13993	174.88835	72.17999	72.65932
212	129	-64.04425	108.96216	71.46669	71.94621
213	129	-64.04425	108.96216	71.46669	71.94621
214	128	-62.13993	174.88835	72.17999	72.65932
215	130	-62.13993	109.5793	70.29961	70.77946
216	127	-64.04427	174.27122	73.34708	73.82607
217	131	-64.04425	108.96216	71.46669	71.94621
218	132	-68.61626	172.81319	76.10437	76.58257
219	132	-68.61626	172.81319	76.10437	76.58257
220	131	-64.04425	108.96216	71.46669	71.94621
221	133	-68.61626	107.50412	74.22398	74.70271
222	134	-60.85202	117.38875	55.53122	56.01529
223	135	-60.852	23.429	52.82591	53.31076
224	136	-67.2775	106.04874	72.89557	73.37468
225	136	-67.2775	106.04874	72.89557	73.37468
226	135	-60.852	23.429	52.82591	53.31076
227	137	-67.27748	14.21446	70.25146	70.73134
228	138	-96.76915	170.95219	79.62363	80.10081
229	139	-101.2244	170.90932	79.70473	80.1819
230	140	-96.76915	214.20988	80.86911	81.34595
231	140	-96.76915	214.20988	80.86911	81.34595
232	139	-101.2244	170.90932	79.70473	80.1819
233	141	-101.2244	214.16701	80.95021	81.42702
234	142	-85.22188	214.76723	79.81512	80.29227
235	138	-96.76915	170.95219	79.62363	80.10081
236	140	-96.76915	214.20988	80.86911	81.34595
237	143	-85.22188	171.50954	78.56966	79.04713
238	138	-96.76915	170.95219	79.62363	80.10081
239	142	-85.22188	214.76723	79.81512	80.29227
240	144	-71.98209	216.66118	76.23346	76.71162
241	143	-85.22188	171.50954	78.56966	79.04713
242	142	-85.22188	214.76723	79.81512	80.29227
243	145	-71.98209	173.40352	74.98799	75.46651
244	143	-85.22188	171.50954	78.56966	79.04713
245	144	-71.98209	216.66118	76.23346	76.71162
246	146	-63.48847	219.37691	71.09778	71.57741
247	145	-71.98209	173.40352	74.98799	75.46651
248	144	-71.98209	216.66118	76.23346	76.71162
249	147	-63.48846	176.11922	69.85229	70.33228
250	145	-71.98209	173.40352	74.98799	75.46651
251	146	-63.48847	219.37691	71.09778	71.57741
252	148	-64.97388	182.31892	58.12813	58.61145
253	149	-64.97389	225.57658	59.3736	59.85657
254	150	-74.73656	184.85948	53.32365	53.80835
255	150	-74.73656	184.85948	53.32365	53.80835
256	149	-64.97389	225.57658	59.3736	59.85657
257	151	-74.73656	228.11717	54.56914	55.05348
258	152	-64.97388	182.31892	58.12813	58.61145
259	153	-61.02997	179.2491	63.93344	64.4151
260	154	-64.97389	225.57658	59.3736	59.85657
261	154	-64.97389	225.57658	59.3736	59.85657
262	153	-61.02997	179.2491	63.93344	64.4151
263	155	-61.02998	222.50679	65.17891	65.66023
264	155	-61.02998	222.50679	65.17891	65.66023
265	153	-61.02997	179.2491	63.93344	64.4151
266	156	-63.48847	219.37691	71.09778	71.57741
267	156	-63.48847	219.37691	71.09778	71.57741
268	153	-61.02997	179.2491	63.93344	64.4151
269	157	-63.48846	176.11922	69.85229	70.33228
270	158	-83.27435	105.40982	78.18448	78.66208
271	159	-100.97757	104.55078	79.80898	80.28612
272	160	-83.27437	170.71889	80.06487	80.54192
273	160	-83.27437	170.71889	80.06487	80.54192
274	159	-100.97757	104.55078	79.80898	80.28612
275	161	-100.97758	169.85985	81.68936	82.16595
276	162	-74.40251	104.22491	75.71266	76.19096
277	163	-68.61626	107.50412	74.22398	74.70271
278	164	-67.2775	106.04874	72.89557	73.37468
279	163	-68.61626	107.50412	74.22398	74.70271
280	165	-56.48318	113.9855	61.96704	62.44928
281	164	-67.2775	106.04874	72.89557	73.37468
282	165	-56.48318	113.9855	61.96704	62.44928
283	166	-60.85202	117.38875	55.53122	56.01529
284	164	-67.2775	106.04874	72.89557	73.37468
285	167	-68.61626	107.50412	74.22398	74.70271
286	168	-64.04425	108.96216	71.46669	71.94621
287	169	-56.48318	113.9855	61.96704	62.44928
288	169	-56.48318	113.9855	61.96704	62.44928
289	168	-64.04425	108.96216	71.46669	71.94621
290	170	-62.13993	109.5793	70.29961	70.77946
291	171	-56.48318	113.9855	61.96704	62.44928
292	172	-62.13993	109.5793	70.29961	70.77946
293	173	-59.19233	110.51334	68.53325	69.01361
294	174	-56.36226	72.06041	37.80598	38.29512
295	175	-52.99517	71.93402	38.04501	38.53407
296	176	-47.38587	80.85919	21.16666	21.66055
297	176	-47.38587	80.85919	21.16666	21.66055
298	175	-52.99517	71.93402	38.04501	38.53407
299	177	-44.01878	80.73274	21.40579	21.89961
300	178	-56.36226	72.06041	37.80598	38.29512
301	179	-56.36227	189.68111	41.19252	41.68069
302	180	-52.99517	71.93402	38.04501	38.53407
303	180	-52.99517	71.93402	38.04501	38.53407
304	179	-56.36227	189.68111	41.19252	41.68069
305	181	-52.99519	189.55473	41.43155	41.91966
306	182	-83.26619	43.40227	92.00121	92.47485
307	183	-79.86737	43.31282	92.17036	92.64397
308	184	-76.90959	52.29497	75.18428	75.66273
309	184	-76.90959	52.29497	75.18428	75.66273
310	183	-79.86737	43.31282	92.17036	92.64397
311	185	-73.51079	52.20557	75.35335	75.83176
312	186	-83.26619	43.40227	92.00121	92.47485
313	187	-83.2662	161.02299	95.38774	95.86043
314	188	-79.86737	43.31282	92.17036	92.64397
315	188	-79.86737	43.31282	92.17036	92.64397
316	187	-83.2662	161.02299	95.38774	95.86043
317	189	-79.86739	160.93352	95.55692	96.02954
318	190	-78.69513	-27.4725	90.83469	91.30867
319	191	-78.69514	6.08742	91.80095	92.27466
320	192	-72.14412	-19.69862	76.13356	76.61174
321	192	-72.14412	-19.69862	76.13356	76.61174
322	191	-78.69514	6.08742	91.80095	92.27466
323	193	-72.14413	13.86128	77.09982	77.57773
324	194	-78.69514	6.08742	91.80095	92.27466
325	195	-78.69513	-27.4725	90.83469	91.30867
326	196	-79.91406	5.01985	93.81979	94.29294
327	196	-79.91406	5.01985	93.81979	94.29294
328	195	-78.69513	-27.4725	90.83469	91.30867
329	197	-79.91405	-28.54005	92.85355	93.32695
330	196	-79.91406	5.01985	93.81979	94.29294
331	197	-79.91405	-28.54005	92.85355	93.32695
332	198	-83.73006	4.21024	95.35088	95.82358
333	198	-83.73006	4.21024	95.35088	95.82358
334	197	-79.91405	-28.54005	92.85355	93.32695
335	199	-83.73006	-29.34968	94.38463	94.85759
336	200	-89.13875	-29.68381	95.01649	95.48927
337	201	-89.13875	3.8761	95.98276	96.45526
338	202	-83.73006	-29.34968	94.38463	94.85759
339	202	-83.73006	-29.34968	94.38463	94.85759
340	201	-89.13875	3.8761	95.98276	96.45526
341	203	-83.73006	4.21024	95.35088	95.82358
342	204	-89.13875	-29.68381	95.01649	95.48927
343	205	-118.97359	-29.97791	95.57265	96.04527
344	206	-89.13875	3.8761	95.98276	96.45526
345	206	-89.13875	3.8761	95.98276	96.45526
346	205	-118.97359	-29.97791	95.57265	96.04527
347	207	-118.9736	35.17018	97.4484	97.92049
348	208	-118.9736	35.17018	97.4484	97.92049
349	209	-108.55119	35.26962	97.26035	97.7325
350	210	-89.13875	3.8761	95.98276	96.45526
351	210	-89.13875	3.8761	95.98276	96.45526
352	209	-108.55119	35.26962	97.26035	97.7325
353	211	-89.13875	35.46428	96.89224	97.36449
354	212	-65.33865	16.07874	50.06793	50.55356
355	213	-62.48229	20.74641	41.24092	41.72908
356	214	-65.33865	-5.63923	49.44263	49.92844
357	214	-65.33865	-5.63923	49.44263	49.92844
358	213	-62.48229	20.74641	41.24092	41.72908
359	215	-62.48229	-0.97156	40.61562	41.10394
360	216	-116.64934	168.67848	101.84668	102.31751
361	217	-82.30966	170.24815	98.87834	99.35003
362	218	-116.64932	78.19792	99.24155	99.71313
363	218	-116.64932	78.19792	99.24155	99.71313
364	217	-82.30966	170.24815	98.87834	99.35003
365	219	-82.30965	79.76758	96.27322	96.74565
366	220	-79.45628	-9.41756	73.6873	74.16618
367	221	-60.16954	-9.22785	73.32857	73.80756
368	222	-79.45628	-26.59992	73.19258	73.67162
369	222	-79.45628	-26.59992	73.19258	73.67162
370	221	-60.16954	-9.22785	73.32857	73.80756
371	223	-60.16954	-26.41022	72.83385	73.31297
372	224	53.79926	341.62469	-261.59811	-261.02341
373	225	7.53858	341.07983	-261.1087	-260.53415
374	226	53.50947	469.06897	-258.01578	-257.44208
375	226	53.50947	469.06897	-258.01578	-257.44208
376	225	7.53858	341.07983	-261.1087	-260.53415
377	227	7.24884	468.56433	-257.52509	-256.95154
378	228	54.8664	244.14641	-264.37085	-263.79535
379	229	6.41048	243.52824	-263.74268	-263.16736
380	230	54.70397	314.95532	-262.3844	-261.80945
381	230	54.70397	314.95532	-262.3844	-261.80945
382	229	6.41048	243.52824	-263.74268	-263.16736
383	231	6.24808	314.29694	-261.75745	-261.18271
384	232	89.82709	277.88556	-328.63834	-328.04446
385	233	68.83275	263.92401	-301.8494	-301.26315
386	234	89.58345	378.9281	-325.80753	-325.21445
387	234	89.58345	378.9281	-325.80753	-325.21445
388	233	68.83275	263.92401	-301.8494	-301.26315
389	235	68.6122	364.96429	-299.01431	-298.42892
390	236	69.01244	410.81006	-297.71872	-297.1337
391	237	68.52602	557.47345	-293.63058	-293.04672
392	238	89.62347	425.36469	-325.55191	-324.95895
393	238	89.62347	425.36469	-325.55191	-324.95895
394	237	68.52602	557.47345	-293.63058	-293.04672
395	239	89.13708	572.02802	-321.46384	-320.87198
396	240	102.67421	179.05348	85.05696	85.53259
397	241	121.70113	171.34041	99.64308	100.11455
398	242	102.67422	66.07509	81.80408	82.28064
399	242	102.67422	66.07509	81.80408	82.28064
400	241	121.70113	171.34041	99.64308	100.11455
401	243	121.70114	58.36203	96.3902	96.86259
402	244	77.06476	137.45351	46.24881	46.73553
403	245	93.91423	121.84154	75.77255	76.25084
404	246	77.06476	74.51859	44.43678	44.92403
405	246	77.06476	74.51859	44.43678	44.92403
406	245	93.91423	121.84154	75.77255	76.25084
407	247	93.91425	58.90662	73.96051	74.43932
408	248	-96.47603	321.97858	-237.16885	-236.60114
409	249	-83.11427	322.88715	-238.73239	-238.16422
410	250	-87.67667	323.66229	-240.27554	-239.70694
411	251	-87.67667	323.66229	-240.27554	-239.70694
412	252	-83.11427	322.88715	-238.73239	-238.16422
413	253	-85.99702	327.39691	-239.68988	-239.12143
414	254	-96.47603	321.97858	-237.16885	-236.60114
415	255	-100.33179	319.51733	-232.43707	-231.8707
416	256	-83.11427	322.88715	-238.73239	-238.16422
417	257	-96.47603	321.97858	-237.16885	-236.60114
418	258	-103.12631	320.09216	-233.60147	-233.03476
419	259	-100.33179	319.51733	-232.43707	-231.8707
420	260	82.5784	57.76376	96.05367	96.52615
421	261	118.71434	57.93414	95.73148	96.20407
422	262	82.57841	-27.62487	93.59514	94.06834
423	262	82.57841	-27.62487	93.59514	94.06834
424	261	118.71434	57.93414	95.73148	96.20407
425	263	118.71434	-27.45449	93.27296	93.74625
426	264	80.26836	64.30841	83.67709	84.15312
427	265	82.5784	57.76376	96.05367	96.52615
428	266	80.26837	-21.08022	81.21858	81.69531
429	266	80.26837	-21.08022	81.21858	81.69531
430	265	82.5784	57.76376	96.05367	96.52615
431	267	82.57841	-27.62487	93.59514	94.06834
432	268	-114.76746	72.71803	-14.04015	-13.53619
433	269	-81.19087	72.93526	-14.45093	-13.94685
434	270	-114.71342	73.08513	-14.73438	-14.23021
435	270	-114.71342	73.08513	-14.73438	-14.23021
436	269	-81.19087	72.93526	-14.45093	-13.94685
437	271	-81.12567	73.30701	-15.15393	-14.64966
438	272	-81.12569	182.03474	-12.02344	-11.52005
439	273	-81.12567	73.30701	-15.15393	-14.64966
440	274	-81.19089	181.66298	-11.32042	-10.81725
441	274	-81.19089	181.66298	-11.32042	-10.81725
442	273	-81.12567	73.30701	-15.15393	-14.64966
443	275	-81.19087	72.93526	-14.45093	-13.94685
444	276	-81.19089	181.66298	-11.32042	-10.81725
445	277	-81.19087	72.93526	-14.45093	-13.94685
446	278	-114.76747	181.44576	-10.90965	-10.40659
447	278	-114.76747	181.44576	-10.90965	-10.40659
448	277	-81.19087	72.93526	-14.45093	-13.94685
449	279	-114.76746	72.71803	-14.04015	-13.53619
450	280	-64.18655	93.69391	-135.05768	-134.51913
451	281	-73.56528	94.0661	-135.76151	-135.22278
452	282	-64.18657	142.62541	-133.64883	-133.11072
453	282	-64.18657	142.62541	-133.64883	-133.11072
454	281	-73.56528	94.0661	-135.76151	-135.22278
455	283	-73.56528	142.99757	-134.35269	-133.81433
456	284	-64.18657	165.88393	-132.97919	-132.44122
457	285	-73.56528	166.25612	-133.68301	-133.14487
458	286	-64.18657	214.77519	-131.5715	-131.03397
459	286	-64.18657	214.77519	-131.5715	-131.03397
460	285	-73.56528	166.25612	-133.68301	-133.14487
461	287	-73.56529	215.14738	-132.27533	-131.73758
462	288	82.3839	74.75136	43.9966	44.48396
463	289	82.3839	137.68629	45.80862	46.29547
464	290	77.06476	74.51859	44.43678	44.92403
465	290	77.06476	74.51859	44.43678	44.92403
466	289	82.3839	137.68629	45.80862	46.29547
467	291	77.06476	137.45351	46.24881	46.73553
468	292	99.23334	59.13943	73.52023	73.99916
469	293	82.3839	74.75136	43.9966	44.48396
470	294	93.91425	58.90662	73.96051	74.43932
471	294	93.91425	58.90662	73.96051	74.43932
472	293	82.3839	74.75136	43.9966	44.48396
473	295	77.06476	74.51859	44.43678	44.92403
474	296	99.23332	122.07436	75.33226	75.81068
475	297	99.23334	59.13943	73.52023	73.99916
476	298	93.91423	121.84154	75.77255	76.25084
477	298	93.91423	121.84154	75.77255	76.25084
478	297	99.23334	59.13943	73.52023	73.99916
479	299	93.91425	58.90662	73.96051	74.43932
480	300	82.3839	137.68629	45.80862	46.29547
481	301	99.23332	122.07436	75.33226	75.81068
482	302	77.06476	137.45351	46.24881	46.73553
483	302	77.06476	137.45351	46.24881	46.73553
484	301	99.23332	122.07436	75.33226	75.81068
485	303	93.91423	121.84154	75.77255	76.25084
486	304	-74.4025	12.71979	73.07803	73.55708
487	305	-74.40251	104.22491	75.71266	76.19096
488	306	-67.27748	14.21446	70.25146	70.73134
489	306	-67.27748	14.21446	70.25146	70.73134
490	305	-74.40251	104.22491	75.71266	76.19096
491	307	-67.2775	106.04874	72.89557	73.37468
492	308	-60.92909	5.19659	52.38557	52.87054
493	309	-74.75284	-5.37726	72.38171	72.86098
494	310	-67.69281	-3.97847	69.73647	70.21649
495	311	80.26836	64.30841	83.67709	84.15312
496	312	80.26837	-21.08022	81.21858	81.69531
497	313	82.23074	64.33653	83.62393	84.09998
498	313	82.23074	64.33653	83.62393	84.09998
499	312	80.26837	-21.08022	81.21858	81.69531
500	314	82.23076	-21.0521	81.16542	81.64217
